Acquisition Function: bald
10.0	56.7100
20.0	54.7167
30.0	61.0833
40.0	59.6600
50.0	61.2800
60.0	60.2400
70.0	61.2800
80.0	61.0300
90.0	60.1900
100.0	60.3967
110.0	59.9800
120.0	60.5000
130.0	61.5333
140.0	61.8067
150.0	62.9400
160.0	61.6033
170.0	63.9700
180.0	62.4933
190.0	63.0533
200.0	62.0933
210.0	64.6300
220.0	62.5133
230.0	59.4833
240.0	62.9567
250.0	64.0900
260.0	62.4667
270.0	62.9400
280.0	62.0467
290.0	62.0733
300.0	62.7067
310.0	66.3767
320.0	63.7700
330.0	63.5200
340.0	61.9267
350.0	61.2900
360.0	63.0200
370.0	63.5400
380.0	66.3267
390.0	64.4067
400.0	62.4333
410.0	63.3200
420.0	63.7733
430.0	59.9333
440.0	63.5800
450.0	62.4033
460.0	64.4500
470.0	65.0000
480.0	64.0567
490.0	62.0733
500.0	63.0233
510.0	61.8033
520.0	57.8400
530.0	63.7000
540.0	62.0333
550.0	65.7667
560.0	64.9267
570.0	64.7267
580.0	63.3900
590.0	65.7800
600.0	63.1000
610.0	64.6667
620.0	63.1000
630.0	63.2167
640.0	65.7100
650.0	62.4733
660.0	66.2100
670.0	65.3633
680.0	66.1667
690.0	59.9400
700.0	66.3700
710.0	65.2200
720.0	64.4833
730.0	63.7800
740.0	64.7567
750.0	65.8700
760.0	65.3933
770.0	62.3933
780.0	66.9767
790.0	65.9033
800.0	63.8733
810.0	64.7700
820.0	67.1100
830.0	66.1467
840.0	65.1100
850.0	65.1367
860.0	65.6433
870.0	65.3933
880.0	65.3433
890.0	65.7800
900.0	65.7867
910.0	65.3467
920.0	64.6700
930.0	68.6800
940.0	65.6567
950.0	67.1000
960.0	66.6500
970.0	66.1267
980.0	64.9767
990.0	67.4733
1000.0	65.5433

Acquisition Function: random
0.0	45.7400
10.0	55.1633
20.0	58.3833
30.0	62.8600
40.0	65.5467
50.0	66.7100
60.0	69.4033
70.0	72.0833
80.0	76.3167
90.0	77.4833
100.0	78.1433
110.0	78.7300
120.0	81.8367
130.0	80.1733
140.0	81.4367
150.0	82.2767
160.0	82.2967
170.0	84.5267
180.0	84.8433
190.0	85.4267
200.0	86.5133
210.0	85.1200
220.0	87.6500
230.0	87.2567
240.0	87.6267
250.0	87.9033
260.0	88.2767
270.0	88.4233
280.0	88.1633
290.0	88.9800
300.0	88.6100
310.0	88.4667
320.0	89.6733
330.0	88.9433
340.0	90.2433
350.0	89.7733
360.0	89.9400
370.0	89.5100
380.0	90.1267
390.0	90.7600
400.0	90.8600
410.0	91.1100
420.0	90.8400
430.0	90.9367
440.0	91.4067
450.0	91.4633
460.0	91.8200
470.0	91.5533
480.0	91.4600
490.0	90.6400
500.0	91.7667
510.0	92.3500
520.0	92.3833
530.0	92.2033
540.0	92.1167
